submission_id,question,response1,sentence_left,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,pic_spec,understand,text,condition,target,age,response,comments,ref_spec,picture1,response3,education,target_size,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,adj_cond,trial_name,utterance
847,NA,swordfish,NA,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,none that i saw,2,fish,mary,goldfish,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,english,male,NA,fish,NA,3,1574449275003,1,This is a,1,These are both,goldfish,NA,warmup1,NA
847,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),ref-utility/swordfish-5-6.png,24,NA,NA,NA,none that i saw,2,fish,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/swordfish.png,30,swordfish,NA,1,NA,NA,graduated_college,big,english,male,NA,NA,You and your friend see the following:,1,1574449275003,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big swordfish.</b>
847,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),ref-utility/eagles-5-6.png,24,NA,NA,NA,none that i saw,2,birds,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/eagle.png,30,birds,NA,1,NA,NA,graduated_college,big,english,male,NA,NA,You and your friend see the following:,2,1574449275003,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big eagle.</b>
847,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),ref-utility/doberman-5-6.png,24,NA,NA,NA,none that i saw,2,dogs1,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/doberman.png,30,dobermans,NA,1,NA,NA,graduated_college,big,english,male,NA,NA,You and your friend see the following:,3,1574449275003,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big doberman.</b>
847,NA,oak,NA,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none that i saw,2,trees,mary,bonsai,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,english,male,NA,trees,NA,1,1574449275003,1,This is a,1,These are both,bonzai,NA,warmup2,NA
847,NA,redwood,NA,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none that i saw,2,trees,mary,bonsai,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,english,male,NA,trees,NA,1,1574449275003,2,This is a,1,These are both,bonsai,NA,warmup2,NA
847,NA,pug,NA,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,none that i saw,2,dogs,mary,great dane,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/pug.jpg,gods,graduated_college,NA,english,male,NA,dogs,NA,2,1574449275003,1,This is a,1,These are both,doberman,NA,warmup2,NA
847,NA,pug,NA,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,none that i saw,2,dogs,mary,great dane,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,2,1574449275003,2,This is a,1,These are both,great dane,NA,warmup2,NA
847,NA,danilion,NA,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,none that i saw,2,flowers,mary,sunflower,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,english,male,NA,flowers,NA,3,1574449275003,1,This is a,1,These are both,sunflower,NA,warmup2,NA
847,NA,dandelion,NA,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,none that i saw,2,flowers,mary,sunflower,NA,yes,Please label the pictures below.,NA,NA,30,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,english,male,NA,flowers,NA,3,1574449275003,2,This is a,1,These are both,sunflower,NA,warmup2,NA
847,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),ref-utility/bonsais-5-6.png,24,NA,NA,NA,none that i saw,2,trees,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/bonsai.png,30,trees,NA,1,NA,NA,graduated_college,small,english,male,NA,NA,You and your friend see the following:,1,1574449275003,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small bonsai.</b>
847,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),ref-utility/dandelions-5-6.png,24,NA,NA,NA,none that i saw,2,flowers,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/dandelion.png,30,dandelions,NA,1,NA,NA,graduated_college,small,english,male,NA,NA,You and your friend see the following:,2,1574449275003,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small dandelion.</b>
847,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:01:15 GMT-0600 (Central Standard Time),ref-utility/pugs-5-6.png,24,NA,NA,NA,none that i saw,2,dogs2,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/pug.png,30,dogs,NA,1,NA,NA,graduated_college,small,english,male,NA,NA,You and your friend see the following:,3,1574449275003,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small pug.</b>
846,NA,dandelion,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no,NA,flowers,jessica,sunflower,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/dandelion.jpg,flower,NA,NA,NA,NA,NA,flowers,NA,1,1574448979858,1,This is a,2,These are both,sunflower,NA,warmup1,NA
846,NA,flower,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no,NA,flowers,jessica,sunflower,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/dandelion.jpg,flower,NA,NA,NA,NA,NA,flowers,NA,1,1574448979858,2,This is a,2,These are both,flower,NA,warmup1,NA
846,NA,dandelion,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no,NA,flowers,jessica,sunflower,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/dandelion.jpg,flower,NA,NA,NA,NA,NA,flowers,NA,1,1574448979858,3,This is a,2,These are both,sunflower,NA,warmup1,NA
846,NA,dandelion,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no,NA,flowers,jessica,sunflower,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/dandelion.jpg,flowers,NA,NA,NA,NA,NA,flowers,NA,1,1574448979858,4,This is a,2,These are both,sunflower,NA,warmup1,NA
846,NA,chiowoa,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no,NA,dogs,jessica,doberman,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/chihuahua.jpg,dogs,NA,NA,NA,NA,NA,dogs,NA,2,1574448979858,1,This is a,2,These are both,dat,NA,warmup1,NA
846,NA,chihuahua,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no,NA,dogs,jessica,doberman,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/chihuahua.jpg,dogs,NA,NA,NA,NA,NA,dogs,NA,2,1574448979858,2,This is a,2,These are both,doberman,NA,warmup1,NA
846,NA,hummingbird,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,no,NA,birds,jessica,eagle,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/colibri.jpg,birds,NA,NA,NA,NA,NA,birds,NA,3,1574448979858,1,This is an,2,These are both,eagle,NA,warmup1,NA
846,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),ref-utility/hummingbirds-5-6.png,24,NA,NA,NA,no,NA,birds,jessica,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/hummingbird.png,NA,birds,thank you,1,NA,NA,NA,small,NA,NA,NA,NA,You and your friend see the following:,1,1574448979858,NA,NA,2,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small hummingbird.</b>
846,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),ref-utility/chihuahuas-5-6.png,24,NA,NA,NA,no,NA,dogs1,jessica,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/chihuahua.png,NA,dogs,thank you,1,NA,NA,NA,small,NA,NA,NA,NA,You and your friend see the following:,2,1574448979858,NA,NA,2,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small chihuahua.</b>
846,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),ref-utility/dandelions-5-6.png,24,NA,NA,NA,no,NA,flowers,jessica,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/dandelion.png,NA,weeds,thank you,1,NA,NA,NA,small,NA,NA,NA,NA,You and your friend see the following:,3,1574448979858,NA,NA,2,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small dandelion.</b>
846,NA,shark,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,no,NA,fish,jessica,goldfish,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/swordfish.jpg,fish,NA,NA,NA,NA,NA,fish,NA,1,1574448979858,1,This is a,2,These are both,goldfish,NA,warmup2,NA
846,NA,shark,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,no,NA,fish,jessica,goldfish,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/swordfish.jpg,fish,NA,NA,NA,NA,NA,fish,NA,1,1574448979858,2,This is a,2,These are both,goldfish,NA,warmup2,NA
846,NA,shark,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,no,NA,fish,jessica,goldfish,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/swordfish.jpg,fish,NA,NA,NA,NA,NA,fish,NA,1,1574448979858,3,This is a,2,These are both,goldfish,NA,warmup2,NA
846,NA,swordfish,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,no,NA,fish,jessica,goldfish,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/swordfish.jpg,fish,NA,NA,NA,NA,NA,fish,NA,1,1574448979858,4,This is a,2,These are both,goldfish,NA,warmup2,NA
846,NA,pug,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,no,NA,dogs,jessica,great dane,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/pug.jpg,dogs,NA,NA,NA,NA,NA,dogs,NA,2,1574448979858,1,This is a,2,These are both,laborador,NA,warmup2,NA
846,NA,pug,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,no,NA,dogs,jessica,great dane,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/pug.jpg,dogs,NA,NA,NA,NA,NA,dogs,NA,2,1574448979858,2,This is a,2,These are both,great dane,NA,warmup2,NA
846,NA,oak tree,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,NA,trees,jessica,bonsai,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/sequoia.png,tree,NA,NA,NA,NA,NA,trees,NA,3,1574448979858,1,This is a,2,These are both,decorative tree,NA,warmup2,NA
846,NA,redwood,NA,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,NA,trees,jessica,bonsai,NA,NA,Please label the pictures below.,NA,NA,NA,NA,thank you,NA,warmup/sequoia.png,trees,NA,NA,NA,NA,NA,trees,NA,3,1574448979858,2,This is a,2,These are both,bonsai,NA,warmup2,NA
846,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),ref-utility/great-danes-5-6.png,24,NA,NA,NA,no,NA,dogs2,jessica,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/great-dane.png,NA,dogs,thank you,1,NA,NA,NA,big,NA,NA,NA,NA,You and your friend see the following:,1,1574448979858,NA,NA,2,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big great dane.</b>
846,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),ref-utility/redwoods-5-6.png,24,NA,NA,NA,no,NA,trees,jessica,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/redwood.png,NA,trees,thank you,1,NA,NA,NA,big,NA,NA,NA,NA,You and your friend see the following:,2,1574448979858,NA,NA,2,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big redwood.</b>
846,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:56:19 GMT-0500 (Eastern Standard Time),ref-utility/swordfish-5-6.png,24,NA,NA,NA,no,NA,fish,jessica,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/swordfish.png,NA,fish,thank you,1,NA,NA,NA,big,NA,NA,NA,NA,You and your friend see the following:,3,1574448979858,NA,NA,2,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big swordfish.</b>
845,NA,hummingbird,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,None,2,birds,jennifer,eagle,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,English,female,NA,birds,NA,1,1574448961995,1,This is an,1,These are both,eagle,NA,warmup1,NA
845,NA,daffodil,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,None,2,flowers,jennifer,sunflower,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,English,female,NA,flowers,NA,2,1574448961995,1,This is a,1,These are both,sunflower,NA,warmup1,NA
845,NA,dandelion,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,None,2,flowers,jennifer,sunflower,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,English,female,NA,flowers,NA,2,1574448961995,2,This is a,1,These are both,sunflower,NA,warmup1,NA
845,NA,red oak,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,None,2,trees,jennifer,bonsai,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,English,female,NA,trees,NA,3,1574448961995,1,This is a,1,These are both,bonsai,NA,warmup1,NA
845,NA,redoak,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,None,2,trees,jennifer,bonsai,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,English,female,NA,trees,NA,3,1574448961995,2,This is a,1,These are both,bonsai,NA,warmup1,NA
845,NA,oak,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,None,2,trees,jennifer,bonsai,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,English,female,NA,trees,NA,3,1574448961995,3,This is a,1,These are both,bonsai,NA,warmup1,NA
845,NA,oak,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,None,2,trees,jennifer,bonsai,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,English,female,NA,trees,NA,3,1574448961995,4,This is a,1,These are both,bonsai,NA,warmup1,NA
845,NA,red oak tree,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,None,2,trees,jennifer,bonsai,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,English,female,NA,trees,NA,3,1574448961995,5,This is a,1,These are both,bonsai tree,NA,warmup1,NA
845,NA,redwood,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,None,2,trees,jennifer,bonsai,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,English,female,NA,trees,NA,3,1574448961995,6,This is a,1,These are both,bonsai,NA,warmup1,NA
845,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),ref-utility/bonsais-5-6.png,24,NA,NA,NA,None,2,trees,jennifer,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/bonsai.png,41,trees,NA,1,NA,NA,graduated_college,small,English,female,NA,NA,You and your friend see the following:,1,1574448961995,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small bonsai.</b>
845,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),ref-utility/dandelions-5-6.png,24,NA,NA,NA,None,2,flowers,jennifer,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/dandelion.png,41,flowers,NA,1,NA,NA,graduated_college,small,English,female,NA,NA,You and your friend see the following:,2,1574448961995,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small dandelion.</b>
845,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),ref-utility/hummingbirds-5-6.png,24,NA,NA,NA,None,2,birds,jennifer,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/hummingbird.png,41,hummingbirds,NA,1,NA,NA,graduated_college,small,English,female,NA,NA,You and your friend see the following:,3,1574448961995,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small hummingbird.</b>
845,NA,pug,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,None,2,dogs,jennifer,great dane,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,female,NA,dogs,NA,1,1574448961995,1,This is a,1,These are both,great dane,NA,warmup2,NA
845,NA,marlin,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,None,2,fish,jennifer,goldfish,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,English,female,NA,fish,NA,2,1574448961995,1,This is a,1,These are both,goldfish,NA,warmup2,NA
845,NA,swordfish,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,None,2,fish,jennifer,goldfish,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,English,female,NA,fish,NA,2,1574448961995,2,This is a,1,These are both,goldfish,NA,warmup2,NA
845,NA,chihuahua,NA,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,None,2,dogs,jennifer,doberman,NA,NA,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,female,NA,dogs,NA,3,1574448961995,1,This is a,1,These are both,doberman,NA,warmup2,NA
845,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),ref-utility/doberman-5-6.png,24,NA,NA,NA,None,2,dogs1,jennifer,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/doberman.png,41,dobermans,NA,1,NA,NA,graduated_college,big,English,female,NA,NA,You and your friend see the following:,1,1574448961995,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big doberman.</b>
845,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),ref-utility/great-danes-5-6.png,24,NA,NA,NA,None,2,dogs2,jennifer,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/great-dane.png,41,great danes,NA,1,NA,NA,graduated_college,big,English,female,NA,NA,You and your friend see the following:,2,1574448961995,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big great dane.</b>
845,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:56:01 GMT-0600 (Central Standard Time),ref-utility/swordfish-5-6.png,24,NA,NA,NA,None,2,fish,jennifer,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/swordfish.png,41,swordfish,NA,1,NA,NA,graduated_college,big,English,female,NA,NA,You and your friend see the following:,3,1574448961995,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big swordfish.</b>
844,NA,dandelion,NA,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no,2,flowers,linda,sunflower,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,english,female,NA,flowers,NA,1,1574449086543,1,This is a,1,These are both,sunflower,NA,warmup1,NA
844,NA,shark,NA,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,no,2,fish,linda,goldfish,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,english,female,NA,fish,NA,2,1574449086543,1,This is a,1,These are both,goldfish,NA,warmup1,NA
844,NA,swordfish,NA,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,no,2,fish,linda,goldfish,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,english,female,NA,fish,NA,2,1574449086543,2,This is a,1,These are both,goldfish,NA,warmup1,NA
844,NA,chihuahua,NA,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no,2,dogs,linda,doberman,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,english,female,NA,dogs,NA,3,1574449086543,1,This is a,1,These are both,doberman,NA,warmup1,NA
844,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),ref-utility/swordfish-5-6.png,24,NA,NA,NA,no,2,fish,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/swordfish.png,47,fish,NA,1,NA,NA,graduated_college,big,english,female,NA,NA,You and your friend see the following:,1,1574449086543,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big swordfish.</b>
844,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),ref-utility/doberman-5-6.png,24,NA,NA,NA,no,2,dogs1,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/doberman.png,47,doberman,NA,1,NA,NA,graduated_college,big,english,female,NA,NA,You and your friend see the following:,2,1574449086543,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big doberman.</b>
844,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),ref-utility/dandelions-5-6.png,24,NA,NA,NA,no,2,flowers,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/dandelion.png,47,flowers,NA,1,NA,NA,graduated_college,small,english,female,NA,NA,You and your friend see the following:,3,1574449086543,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small dandelion.</b>
844,NA,hummingbird,NA,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,no,2,birds,linda,eagle,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,english,female,NA,birds,NA,1,1574449086543,1,This is an,1,These are both,eagle,NA,warmup2,NA
844,NA,redwood,NA,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,2,trees,linda,bonsai,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,english,female,NA,trees,NA,2,1574449086543,1,This is a,1,These are both,joshua tree,NA,warmup2,NA
844,NA,redwood,NA,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,2,trees,linda,bonsai,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,english,female,NA,trees,NA,2,1574449086543,2,This is a,1,These are both,bonsai,NA,warmup2,NA
